Unnamed: 0,id,foodname,foodtype,recommend,imgurl,price
257,258,~Spicy hot fish,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%81%AB%E7%84%99%E9%B1%BC%E6%98%AF%E6%B9%96%E5%8D%97%E7%9A%84%E6%B1%89%E6%97%8F%E4%BC%A0%E7%BB%9F%E5%90%8D%E8%8F%9C%EF%BC%8C%E5%B1%9E%E4%BA%8E%E6%B9%98%E8%8F%9C%E7%B3%BB%E3%80%82%E5%B0%86%E5%B0%8F%E9%B1%BC%E5%8E%BB%E6%8E%89%E5%86%85%E8%84%8F%EF%BC%8C%E7%94%A8%E9%94%85%E5%AD%90%E5%9C%A8%E7%81%AB%E4%B8%8A%E7%84%99%E5%B9%B2%EF%BC%8C%E5%86%B7%E5%8D%B4%E5%90%8E%EF%BC%8C%E4%BB%A5%E8%B0%B7%E5%A3%B3%E3%80%81%E8%8A%B1%E7%94%9F%E5%A3%B3%E3%80%81%E6%A1%94%E5%AD%90%E7%9A%AE%E3%80%81%E6%9C%A8%E5%B1%91%E7%AD%89%E8%96%B0%E7%83%98%E8%80%8C%E6%88%90%E7%9A%84%E9%B1%BC%E3%80%82%E8%BF%99%E7%A7%8D%E9%B1%BC%E4%B8%8D%E4%BB%85%E5%A5%BD%E5%90%83%EF%BC%8C%E4%B9%9F%E4%BE%BF%E4%BA%8E%E6%90%BA%E5%B8%A6%E5%92%8C%E6%94%B6%E8%97%8F%E3%80%82%E6%9B%B4%E5%9B%A0%E7%81%AB%E7%84%99%E9%B1%BC%E6%98%AF%E6%AF%9B%E4%B8%BB%E5%B8%AD%E7%94%9F%E5%89%8D%E6%9C%80%E7%88%B1%E5%90%83%E7%9A%84%E9%A3%9F%E5%93%81%E4%B9%8B%E4%B8%80%E8%80%8C%E5%90%8D%E6%89%AC%E5%9B%9B%E6%B5%B7%EF%BC%8C%E7%8E%B0%E5%9C%A8%E6%88%90%E4%BA%86%E4%B8%80%E4%BA%9B%E5%AE%BE%E9%A6%86%E3%80%81%E9%85%92%E5%BA%97%E7%9A%84%E6%A1%8C%E4%B8%8A%E7%9A%84%E4%BD%B3%E8%82%B4%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/255240767.jpg!s4,99.15
258,259,"Chop pepper fish head, a home-cooked dish for beginners",Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%BB%A5%E2%80%9C%E9%B2%9C%E2%80%9D%E2%80%9C%E8%BE%A3%E2%80%9D%E8%91%97%E7%A7%B0%E7%9A%84%E5%89%81%E6%A4%92%E9%B1%BC%E5%A4%B4%E6%98%AF%E6%B9%98%E8%8F%9C%E4%B8%AD%E7%9A%84%E5%90%8D%E8%8F%9C%E4%BB%A3%E8%A1%A8%EF%BC%8C%E5%8F%A3%E6%84%9F%E9%B2%9C%E7%BE%8E%EF%BC%8C%E9%A6%99%E8%BE%A3%EF%BC%8C%E9%A2%9C%E8%89%B2%E7%BA%A2%E5%BD%A4%E5%BD%A4%E5%A4%BA%E4%BA%BA%E7%9C%BC%E7%90%83%EF%BC%8C%E6%98%AF%E4%B8%80%E9%81%93%E8%89%B2%E9%A6%99%E5%91%B3%E4%BF%B1%E5%85%A8%E7%9A%84%E4%B8%8B%E9%A5%AD%E8%8F%9C%E3%80%82%E8%80%8C%E9%AB%98%E5%8E%8B%E8%92%B8%E6%B1%BD%E7%83%A4%E7%AE%B1%E5%88%B6%E4%BD%9C%EF%BC%8C%E7%81%AB%E5%80%99%E5%88%9A%E5%88%9A%E5%A5%BD%EF%BC%8C%E5%85%A5%E5%8F%A3%E9%B2%9C%E5%AB%A9%E8%80%8C%E7%81%AB%E8%BE%A3%EF%BC%8C%E8%9E%8D%E5%90%88%E5%88%B0%E6%81%B0%E5%88%B0%E5%A5%BD%E5%A4%84%E3%80%82%E6%9C%80%E6%9C%80%E9%87%8D%E8%A6%81%E5%B0%B1%E6%98%AF%E8%AE%A9%E4%BD%A0%E5%91%8A%E5%88%AB%E7%B9%81%E7%90%90%E7%9A%84%E9%94%85%E7%A2%97%E7%93%A2%E7%9B%86%E6%B2%B9%E7%83%9F%E7%87%A5%E7%83%AD%E6%84%9F%E3%80%82%E8%AE%A9%E5%A5%B3%E4%B8%BB%E4%BA%BA%E5%BE%85%E5%AE%A2%E5%91%8A%E5%88%AB%E8%93%AC%E5%A4%B4%E5%9E%A2%E9%9D%A2%E7%9A%84%E6%B2%B9%E5%85%89%E6%84%9F%EF%BC%8C%E5%81%9A%E5%A5%B3%E4%BA%BA%E7%B2%BE%E8%87%B4%E5%BF%85%E9%A1%BB%E6%97%A0%E5%A4%84%E4%B8%8D%E5%9C%A8~~~%E5%98%BB%E5%98%BB~~~%E5%9B%A0%E4%B8%BA%E4%BD%A0%E6%89%8D%E6%98%AF%E8%87%AA%E5%B7%B1%E7%9C%9F%E6%AD%A3%E7%9A%84%E5%A5%B3%E7%8E%8B%EF%BC%8C%E6%89%80%E4%BB%A5%E6%AF%8F%E4%B8%80%E5%A4%A9%E7%9A%84%E5%87%BA%E5%9C%BA%E5%BF%85%E9%A1%BB%E6%98%AF%E6%9C%89%E5%A5%B3%E7%8E%8B%E5%85%89%E7%8E%AF%E3%80%82%E3%80%82%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/261429734.jpg!s4,96.1
259,260,Chop pepper scrambled eggs,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8B%E7%8F%AD%E5%9B%9E%E5%AE%B6%EF%BC%8C%0D%0A%E5%91%8A%E5%88%AB%E5%A4%96%E5%8D%96%EF%BC%8C%0D%0A%E8%87%AA%E5%B7%B1%E5%8A%A8%E6%89%8B%E6%9D%A5%E4%BB%BD%E7%AE%80%E5%8D%95%E5%AE%B6%E5%B8%B8%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/263004483.jpg!s4,116.26
260,261,~ Steamed taro,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%BF%99%E6%98%AF%E4%B8%80%E9%81%93%E7%BB%8F%E5%85%B8%E6%B9%98%E8%8F%9C%EF%BD%9E%E8%BF%99%E9%81%93%E8%8F%9C%E6%9C%80%E7%B2%BE%E5%8D%8E%E7%9A%84%E5%BA%94%E5%B1%9E%E5%89%81%E6%A4%92%EF%BC%8C%E5%AE%83%E5%AF%B9%E6%95%B4%E4%B8%AA%E8%8F%9C%E6%9D%A5%E8%AF%B4%E5%BA%94%E8%AF%A5%E6%98%AF%E8%B5%B7%E5%88%B0%E5%86%B3%E5%AE%9A%E6%80%A7%E4%BD%9C%E7%94%A8%EF%BC%81%E7%BB%B5%E7%B3%AF%E7%9A%84%E8%8A%8B%E5%A4%B4%E4%B8%8E%E9%A6%99%E8%BE%A3%E5%89%81%E6%A4%92%E7%9A%84%E9%82%82%E9%80%85%EF%BC%8C%E5%8F%88%E6%98%AF%E4%B8%80%E6%AC%A1%E8%88%8C%E5%A4%B4%E7%9A%84%E7%88%BD%E5%97%A8%EF%BC%81%E7%B2%89%E7%B3%AF%E6%BB%91%E5%8F%A3%E7%9A%84%E8%8A%8B%E5%A4%B4%E6%B2%BE%E6%BB%A1%E9%85%B1%E6%B1%81%E9%9A%8F%E7%9D%80%E8%92%B8%E5%88%B6%E7%9A%84%E8%BF%87%E7%A8%8B%E6%B8%97%E9%80%8F%E5%85%A5%E5%86%85%EF%BC%8C%E9%9D%9E%E5%B8%B8%E5%85%A5%E5%91%B3%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/256894568.jpg!s4,46.75
261,262,Local cuisine u3000,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%EF%BC%88%E7%99%BE%E5%BA%A6%EF%BC%89%E6%89%8B%E6%92%95%E5%8C%85%E8%8F%9C%E6%98%AF%E4%B8%80%E9%81%93%E8%89%B2%E9%A6%99%E5%91%B3%E4%BF%B1%E5%85%A8%E7%9A%84%E6%B1%89%E6%97%8F%E5%90%8D%E8%8F%9C%EF%BC%8C%E5%B1%9E%E4%BA%8E%E6%B9%98%E8%8F%9C%E7%B3%BB%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/21714957.jpg!s4,84.83
262,263,Fried meat at home,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%80%81%E5%88%98%E5%87%BA%E6%96%B0%E8%8F%9C%E4%BA%86%EF%BC%8C%E4%BB%8A%E5%A4%A9%E7%BB%99%E5%A4%A7%E5%AE%B6%E5%87%86%E5%A4%87%E4%BA%86%E4%B8%80%E9%81%93%E7%89%B9%E5%88%AB%E4%B8%8B%E9%A5%AD%E7%9A%84%E8%8F%9C%EF%BC%8C%E9%9D%9E%E5%B8%B8%E9%80%82%E5%90%88%E6%97%A5%E5%B8%B8%E5%92%8C%E5%96%9D%E7%82%B9%E5%B0%8F%E9%85%92%E7%9A%84%E6%97%B6%E5%80%99%E5%90%83%EF%BC%81%E5%B8%8C%E6%9C%9B%E5%A4%A7%E5%AE%B6%E5%96%9C%E6%AC%A2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/239057108.jpg!s4,75.66
263,264,Baked shrimps with salt,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%B4%E8%BF%91%E6%96%B0%E5%B9%B4%EF%BC%8C%E8%80%81%E5%88%98%E8%BF%91%E6%9C%9F%E5%87%86%E5%A4%87%E4%BA%86%E9%80%82%E5%90%88%E6%96%B0%E5%B9%B4%E5%B9%B4%E5%A4%9C%E9%A5%AD%E7%9A%84%E8%8F%9C%E8%B0%B1%E3%80%82%E5%81%9A%E5%87%BA%E6%9D%A5%E7%9A%84%E6%88%90%E5%93%81%E9%83%BD%E4%BC%9A%E5%BE%88%E5%A5%BD%E7%9C%8B%E3%80%82%E8%80%8C%E4%B8%94%E9%80%82%E5%90%88%E5%AE%B6%E5%BA%AD%E6%9D%A1%E4%BB%B6%E5%88%B6%E4%BD%9C%E3%80%82%E4%BB%8A%E5%A4%A9%E5%B8%A6%E6%9D%A5%E4%BA%86%E4%B8%80%E9%81%93%E3%80%90%E7%9B%90%E7%84%97%E5%A4%A7%E8%99%BE%E3%80%91%E5%81%9A%E5%87%BA%E6%9D%A5%E9%A2%9C%E8%89%B2%E5%BE%88%E8%AE%A8%E5%96%9C%EF%BC%8C%E5%91%B3%E9%81%93%E6%B9%98%E5%91%B3%E5%8D%81%E8%B6%B3%EF%BC%81%E6%AD%A5%E9%AA%A4%E8%B6%85%E7%AE%80%E5%8D%95%EF%BC%8C%E5%A4%A7%E5%AE%B6%E5%8F%AF%E4%BB%A5%E8%AF%95%E4%B8%80%E8%AF%95%EF%BC%81%E5%96%9C%E6%AC%A2%E7%82%B9%E8%B5%9E%E6%94%B6%E8%97%8F%E6%94%AF%E6%8C%81%E5%93%A6%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/239156466.jpg!s4,49.45
264,265,Authentic,Hunan cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%86%8D%E6%AC%A1%E6%84%9F%E8%B0%A2%E5%A4%A7%E5%AE%B6%E6%94%AF%E6%8C%81%E8%80%81%E5%88%98%E7%9A%84%E8%8F%9C%E8%B0%B1%E3%80%82%E8%80%81%E5%88%98%E6%98%AF%E6%9C%AC%E4%BA%BA%E7%9A%84%E7%88%B8%E6%AF%94%E3%80%82%E4%BD%9C%E4%B8%BA%E6%B9%98%E8%8F%9C%E5%8E%A8%E5%B8%88%EF%BC%8C%E8%83%BD%E5%81%9A%E5%87%BA%E5%BE%88%E5%A4%9A%E7%BE%8E%E5%91%B3%E7%9A%84%E8%8F%9C%E8%B0%B1%E3%80%82%E5%85%B3%E6%B3%A8%E6%88%91%E4%BB%AC%E3%80%82%E6%88%91%E4%BB%AC%E6%9C%89%E6%97%B6%E9%97%B4%E5%B0%B1%E4%BC%9A%E8%B7%9F%E6%96%B0%E8%8F%9C%E8%B0%B1%E5%93%A6%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/238976554.jpg!s4,37.02
265,266,tasty,Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%89%B2%E6%8B%89%E9%85%B1%E6%98%AF%E8%A5%BF%E9%A4%90%E5%88%B6%E4%BD%9C%E4%B8%AD%E4%B8%8D%E5%8F%AF%E6%88%96%E7%BC%BA%E7%9A%84%E8%B0%83%E6%96%99%EF%BC%8C%E6%9C%89%E4%BA%86%E5%AE%83%E7%9A%84%E5%8A%A0%E5%85%A5%EF%BC%8C%0D%0A%E6%97%A0%E8%AE%BA%E6%98%AF%E9%9D%A2%E5%8C%85%E8%9B%8B%E7%B3%95%E8%BF%98%E6%98%AF%E7%B3%BB%E5%BA%97%E9%87%8C%E7%9A%84%E8%94%AC%E8%8F%9C%E6%B0%B4%E6%9E%9C%E5%91%B3%E9%81%93%E9%83%BD%E8%83%BD%E5%A4%A7%E5%A4%A7%E6%8F%90%E5%8D%87%0D%0A%E5%9C%9F%E8%B1%86%E4%B8%8E%E8%89%B2%E6%8B%89%E9%85%B1%E7%9A%84%E7%BB%84%E5%90%88%E6%9B%B4%E6%98%AF%E6%97%A0%E4%B8%8E%E4%BC%A6%E6%AF%94%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/261400662.jpg!s4,56.48
266,267,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%AD%E5%81%9A%E7%9A%84%E5%A4%A9%E6%B4%A5%E5%90%8D%E8%8F%9C%EF%BC%8C%E9%BB%91%E8%92%9C%E5%AD%90%E7%89%9B%E8%82%89%E7%B2%92 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%87%BA%E4%BA%86%E5%A4%A9%E6%B4%A5%E4%BD%A0%E4%BE%BF%E9%9A%BE%E5%AF%BB%E5%85%B6%E8%BF%B9%EF%BC%8C%E2%80%9C%E9%BB%84%E6%B2%B9%E3%80%81%E9%BB%91%E8%83%A1%E6%A4%92%E3%80%81%E8%80%97%E6%B2%B9%E2%80%9D%E6%98%AF%E6%AD%A4%E8%8F%9C%E7%9A%84%E7%81%B5%E9%AD%82%E9%85%8D%E6%96%99%EF%BC%8C%E8%82%89%E8%B4%A8%E9%B2%9C%E5%AB%A9%EF%BC%8C%E5%91%B3%E7%94%9C%E5%BE%AE%E8%BE%A3%EF%BC%8C%E6%AF%8F%E5%B0%9D%E4%B8%80%E5%8F%A3%E9%83%BD%E8%AE%A9%E4%BD%A0%E5%A6%82%E7%97%B4%E5%A6%82%E9%86%89%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/49636346.jpg!s4,99.17
267,268,"Scent and tender, this pair",Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%8A%A6%E7%AC%8B%E6%98%AF%E4%B8%96%E7%95%8C%E5%8D%81%E5%A4%A7%E5%90%8D%E8%8F%9C%E4%B9%8B%E4%B8%80%EF%BC%8C%E5%8F%88%E5%90%8D%E9%9C%B2%E7%AC%8B%E3%80%81%E7%9F%B3%E5%88%81%E6%9F%8F%E3%80%81%E8%8A%A6%E5%B0%96%E3%80%81%E9%BE%99%E9%A1%BB%E8%8F%9C%E3%80%82+%E5%AE%83%E5%8F%AF%E4%BB%A5%E8%B7%9F%E5%BE%88%E5%A4%9A%E8%8F%9C%E6%90%AD%E9%85%8D%E7%9D%80%E6%9D%A5%E7%82%92%EF%BC%8C%E6%9C%89%E9%B2%9C%E7%BE%8E%E8%8A%B3%E9%A6%99%E7%9A%84%E9%A3%8E%E5%91%B3%EF%BC%8C%E8%86%B3%E9%A3%9F%E7%BA%A4%E7%BB%B4%E6%9F%94%E8%BD%AF%E5%8F%AF%E5%8F%A3%EF%BC%8C%E5%8F%AF%E4%BB%A5%E5%B8%AE%E5%8A%A9%E4%BD%A0%E5%A2%9E%E8%BF%9B%E9%A3%9F%E6%AC%B2%E3%80%81%E6%B6%88%E5%8C%96%E5%91%A2%EF%BC%8C%E5%9F%B9%E6%A0%B9%E7%82%92%E8%8A%A6%E7%AC%8B%E5%B0%B1%E6%98%AF%E5%85%B6%E4%B8%AD%E7%9A%84%E4%B8%80%E7%A7%8D%E7%BB%8F%E5%85%B8%E5%81%9A%E6%B3%95%EF%BC%8C%E7%AE%80%E5%8D%95%E3%80%81%E7%BE%8E%E5%91%B3%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/262998091.jpg!s4,113.09
268,269,Use Chinese condiments to make,Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%BB%8A%E5%A4%A9%E5%88%86%E4%BA%AB%E4%B8%80%E9%81%93%E4%B8%AD%E8%A5%BF%E7%BB%93%E5%90%88%E7%9A%84%E6%96%99%E7%90%86%0D%0A%E6%96%B9%E6%96%B9%E6%AD%A3%E6%AD%A3%E7%9A%84%E9%B8%A1%E8%83%B8%E8%82%89%EF%BC%8C%E9%9D%9E%E5%B8%B8%E9%80%82%E5%90%88%E9%85%B1%E8%BF%87%E4%B9%8B%E5%90%8E%E5%86%B7%E5%90%83%0D%0A%E6%90%AD%E9%85%8D%E8%91%A1%E8%90%84%E9%85%92%E6%9B%B4%E6%98%AF%E7%BE%8E%E5%91%B3 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/261185552.jpg!s4,50.11
269,270,"Chengwei seafood abalone butterfly pasta, actually",Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%85%B6%E5%AE%9E%E8%A5%BF%E9%A4%90%E5%AF%B9%E6%88%91%E6%9D%A5%E8%AF%B4+%E4%B8%80%E7%9B%B4%E7%AE%97%E6%98%AF%E4%B8%80%E4%B8%AA%E7%9F%AD%E6%9D%BF+%E8%80%8C%E8%BF%99%E5%9D%97%E6%9D%BF%E5%88%B0%E5%BA%95%E6%9C%89%E5%A4%9A%E7%9F%AD+%E4%BB%8A%E5%A4%A9%E5%B0%B1%E5%81%9A%E4%B8%80%E4%B8%AA%E4%B8%9C%E8%A5%BF%E7%BB%99%E4%BD%A0%E7%9C%8B%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/262174711.jpg!s4,86.04
270,271,"Black pepper steak, homemade simple",Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AE%80%E5%8D%95%E5%BF%AB%E6%89%8B%E8%A5%BF%E9%A4%90%EF%BC%8C%E5%8F%A3%E5%91%B3%E6%AF%94%E8%BE%83%E4%B8%B0%E5%AF%8C%EF%BC%8C%E4%B8%8D%E6%AD%A2%E6%9C%89%E9%BB%91%E6%A4%92%E7%9A%84%E9%A6%99%E5%91%B3%EF%BC%8C%E8%BF%98%E6%9C%89%E7%84%A6%E8%84%86%E5%9C%9F%E8%B1%86%E6%9D%A1%E5%92%8C%E6%B8%85%E7%88%BD%E7%9A%84%E8%94%AC%E8%8F%9C%E6%90%AD%E9%85%8D%E3%80%82%E5%91%A8%E6%9C%AB%E6%88%96%E8%80%85%E6%83%85%E4%BA%BA%E8%8A%82%EF%BC%8C%E4%B8%80%E9%81%93%E6%B2%99%E6%8B%89%EF%BC%8C%E4%B8%80%E4%BB%BD%E7%89%9B%E6%8E%92%EF%BC%8C%E5%86%8D%E5%8A%A0%E4%B8%80%E4%B8%AA%E7%94%9C%E7%82%B9%E7%BB%9D%E5%AF%B9%E6%B5%AA%E6%BC%AB%E7%9A%84%E7%83%9B%E5%85%89%E6%99%9A%E9%A4%90~ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/49408074.jpg!s4,69.02
271,272,Black Pepper Chicken Shredded Pasta,Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%BB%A5%E5%89%8D%E5%8E%BB%E8%A5%BF%E9%A4%90%E5%8E%85%E6%9C%80%E5%96%9C%E6%AC%A2%E7%82%B9%E7%9A%84%E6%84%8F%E9%9D%A2%E5%8F%A3%E5%91%B3%E5%B0%B1%E6%98%AF%E9%BB%91%E8%83%A1%E6%A4%92%EF%BC%8C%E6%88%91%E7%9A%84%E5%88%B6%E4%BD%9C%E6%96%B9%E6%B3%95%E8%B6%85%E7%BA%A7%E7%AE%80%E5%8D%95%EF%BC%8C%E6%88%90%E6%9C%AC%E4%B9%9F%E5%BE%88%E4%BD%8E%EF%BC%8C%E5%A4%A7%E5%AE%B6%E8%AF%95%E8%AF%95%E5%90%A7%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/257342256.jpg!s4,45.59
272,273,"Kuaishou Dinner, Soybean Flavor Spiral Pasta (",Western food,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8B%E9%9B%A8%E5%A4%A9%EF%BC%8C%E9%9A%8F%E4%BE%BF%E5%90%83%E4%BA%86%EF%BC%8C%E5%B0%8F%E6%9C%8B%E5%8F%8B%E8%AF%B4%E8%A6%81%E5%90%83%E7%82%92%E6%84%8F%E9%9D%A2%EF%BC%8C%E6%88%91%E8%AF%B4%E5%8A%A0%E7%89%9B%E8%82%89%E7%82%92%EF%BC%8C%E4%BB%96%E8%AF%B4%E5%8A%A0%E8%B1%86%E8%B1%89%E5%8A%A0%E6%B4%8B%E8%91%B1%E4%B8%8D%E5%8A%A0%E8%82%89%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/261526082.jpg!s4,105.27
273,274,Salmon with scallion -,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%A5%BF%E9%A4%90 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))","Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%89%E6%96%87%E9%B1%BC%E8%90%A5%E5%85%BB%E4%B8%B0%E5%AF%8C%EF%BC%8C%E5%9C%A8%E6%97%A5%E6%96%99%E4%B8%AD%E5%B8%B8%E4%B9%A0%E6%83%AF%E7%94%9F%E5%90%83%EF%BC%8C%E6%9C%80%E6%99%AE%E9%81%8D%E7%9A%84%E5%90%83%E6%B3%95%E5%88%99%E6%98%AF%E4%B8%89%E6%96%87%E9%B1%BC%E5%AF%BF%E5%8F%B8%E3%80%81%E4%B8%89%E6%96%87%E9%B1%BC%E5%88%BA%E8%BA%AB%E3%80%82%E4%BD%86%E5%AF%B9%E4%BA%8E%E4%B8%80%E4%BA%9B%E7%89%B9%E6%AE%8A%E4%BA%BA%E7%BE%A4%E6%9D%A5%E8%AF%B4%EF%BC%8C%E5%B9%B6%E4%B8%8D%E9%80%82%E5%90%88%E7%94%9F%E5%90%83%E9%B1%BC%E7%89%87%E3%80%82%E8%BF%99%E9%81%93%E7%99%BD%E7%81%BC%E4%B8%89%E6%96%87%E9%B1%BC%E7%9A%84%E5%81%9A%E6%B3%95%EF%BC%8C%E8%80%81%E5%B0%91%E7%9A%86%E5%AE%9C%EF%BC%8C%E4%B8%94%E4%BF%9D%E7%95%99%E4%BA%86%E4%B8%89%E6%96%87%E9%B1%BC%E8%87%AA%E8%BA%AB%E7%9A%84%E8%90%A5%E5%85%BB%E4%BB%B7%E5%80%BC%EF%BC%8C%E5%80%BC%E5%BE%97%E6%8E%A8%E8%8D%90%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/262074031.jpg!s4,119.12
